"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"1",-0.689807054013304,-0.998431891129818,0.578770404028938,1.06825169869776,-1.47640383827868,1.16840452674938,0.298872767086568,0.274925304151574,-0.47137296144787,1.64466063449142,0.115333195407199,0.66117052048031,-0.615999668936902,-2.16765096052211,-0.418621940570006,1.85413170561999,-1.68011509441712,-1.14534646414095,-1.0412927948984,-0.128448024311646,0.906126876305539,0.841666437722427,0.476823843892861,-1.58296361563172,0.602758519913584,-0.345343720733801,-0.175264746342759,-0.664946392729173,0.468826570520949,-1.00574385943336,1.93300498980658,0.33491295646123,-0.511741165040186,-1.31466534745935,0.885646016284891,0.432842409415093,0.155319035650986,0.230757808359527,-0.735591298304408,-0.895663906626491,0.831446539307532,0.771086126514022,0.101375815408285,1.97694118784875,0.428550805995334,-0.445938251099388,0.441771315088287,-0.33841569083978,0.0176036721738337,1.17808272246699
"2",-0.115448390777843,1.20260664315228,-1.33943859885068,-0.461381065275314,0.733577630848275,-0.402711390086334,0.465670301210135,-0.376348349715181,-0.232240481598356,-1.09331685748788,0.356106446077669,1.10431975645037,1.58047245793136,1.11210964430857,0.423221054669248,0.0596649098206886,-1.19931231042247,0.298384631127124,0.298868170606274,-0.166460706894257,0.875823007284891,0.673324534906254,-2.29370847843601,-0.976728588281416,-1.16413858519715,-0.49144666593406,-0.289026896974733,-0.720914616506686,-1.0238764806672,-1.32026843507146,-0.617791875629278,0.797316705782545,1.75943814760575,0.851671432128888,-0.78727927035675,0.385803252611733,0.231790557220366,2.12275842299759,-0.76817783804563,0.479900836043593,-0.365141545172902,0.0602053235273997,-0.512928227960214,-0.00851485874971744,-2.07262671147823,1.00520973303773,0.923965486391494,-0.396365078912024,1.61486980644384,0.560590588405369
"3",0.537991562264532,0.73253497293459,0.12993478433149,-0.960184159496016,0.341284880272468,0.587769014362865,-0.263965215301479,-0.310937203478283,0.121024866428588,0.759055133141951,1.31337970770732,2.15507642230426,0.400306624174119,0.0452947284599529,-2.42658856040697,-0.189952360519244,0.0998090600507531,-0.805770978676003,2.1191411082463,0.369602230838126,0.774250980645382,-0.568303444962857,0.0642388960813308,-0.0124585963802818,-1.58596266916273,-0.600017135209023,-0.301181102235331,-1.1756227323281,-1.54484201315059,1.11006658419159,-0.198623173192037,-0.844876145703935,-1.43400021528922,0.675829749630236,-1.04626350804921,0.0399184011370076,0.0844187318923695,0.874494192478475,-0.0721428529285692,-0.124169379314196,0.476299728892442,-0.591874295058458,-0.053261031911516,-1.60685631618915,0.318717995059126,-0.0599096021357319,-1.64936887510001,-2.1552105419991,0.118091025798402,-0.455275003133679
"4",-0.42471922509735,-0.750559199206201,-0.918487496697274,-0.434903819447405,-0.164565991376586,-0.485448442462946,1.34109165705868,0.915257852926549,1.2007592676498,0.868260583406648,-1.89597929381079,-0.141873636536146,1.14975268774798,-0.0481318455405614,0.0170376098218044,-0.831197840487998,-0.508948162791991,1.48193838990187,0.143689686576605,-0.0867797617648318,-0.567900050449752,-1.50403459465973,0.332414847312022,-0.366730240581652,0.924425360466,1.66866232554041,-0.383644473047925,-0.308130198956848,-0.966187051967361,0.864012998138334,0.334732190851929,-0.716724516114762,-0.581089829875567,-0.462603803435724,1.13366990471284,-0.0321836927676355,-0.234001044476972,0.717250196538746,-0.946143335789936,-0.689907715140246,0.618324856262349,-1.22305236285056,0.619832288184701,0.0446304038886235,-0.709607980695232,0.331822804212801,0.565208311018136,0.551409360685439,-0.465753084148105,1.28100408085764
"5",-0.452173525522414,-0.299352418441579,-0.982188962967078,0.343525231573413,1.07929060529006,0.342797083079297,-0.135717603333902,0.28748364145798,-0.205244095953581,1.37706082262801,-0.729166373045483,-0.450660923627753,0.18202173553181,-0.533870641929821,1.02745894992402,0.537130203160151,-0.563209918037411,-1.13804934510384,-1.62623054909656,0.895837156657599,-0.557858976717393,-0.415009413355589,0.114349452857296,-0.427775289668377,-1.56001058286338,-0.31863527829869,-0.450765341324421,1.76269269245432,-1.66295875665141,0.560374509503317,-0.327864204368362,-0.886074777851535,0.712178168537789,-1.10516748057994,-0.370847329435373,-0.728138349418782,0.33758695778439,1.39822543396247,1.28555006314029,-1.08766857661752,1.0946016518008,-0.152991574289695,1.00262494111077,0.654104772417177,0.892333173260671,-0.182034690369285,-0.396099129707084,0.808794337819585,-0.717873987289039,-1.51441072411048
"6",0.100399305869201,-0.464203050539234,-0.321604455474714,1.90137880334554,-0.462469799768993,1.54625028357145,-1.2451498683146,0.594180388424612,-0.867737553550233,-0.393908677065303,0.135398113400155,-0.250632345864663,0.180323943065054,-1.51377829015277,0.667173274907971,-0.547999163037922,-0.78512799093943,0.623236489122662,1.05918421460398,0.419873984606957,-1.26272373255717,1.65543018196817,-0.763425853146139,-0.724726527146461,0.399107018789026,0.15154749773513,1.15766032547377,-0.412326743680233,0.883702497220013,-1.86152852450953,-0.882202129711614,-0.675540577762741,0.347237352905192,0.112811151124229,-0.92190220791762,1.45337155319319,-0.267017390923779,-0.371942832246708,-0.0816004306883056,1.2044449981622,0.991326209051356,-1.65209026874149,1.66332101073619,-0.0577392454120217,0.38603001055666,0.642452456544953,-0.460322391946239,-0.157196642679128,-0.448464076399808,0.0203320853265462
"7",0.830623730996517,1.47076237000851,1.21266410764122,-0.404573265900496,0.78346772876844,-1.99707669437635,1.41775466428465,1.42305550436326,-0.600150589480298,0.255828861245216,0.314987992822833,-1.92039693804336,-0.411258455527096,1.85435003692627,-1.51602725239133,0.349829089980317,0.813435394064508,-2.3381598624184,0.292139864139427,-0.492058199366875,2.35153302643683,0.77989449538475,0.0237873453650333,0.637338752419882,-0.806108873859597,0.81410611709983,-0.0479197230601718,-1.27012055848396,0.0908139829032003,0.345656856041259,0.104931359495384,0.388065225350054,0.0836984764541353,-1.68925072350778,-1.76190730824462,0.234988764190917,-0.587719216573778,0.465482970438606,1.21341414228241,0.233913557447758,-1.0597327028926,0.546097137344765,-0.980682033821291,-0.0893456687940748,-0.176319062745527,1.01654630567735,0.30494726527379,2.4057510699586,1.34104219683128,0.341959971568479
"8",0.806066331325617,0.534246352167557,-1.91093693499679,0.0322283383832432,1.29268516029571,0.697850588277838,0.374575478951551,1.97565263128755,-0.173991362987106,-0.016054294969771,0.255026385985732,-0.414026675056484,-0.940681744373844,0.652987062674959,1.05305688841992,-1.09927827727368,-0.440532764390109,-2.17040803752841,0.16397090128673,1.30872041607603,0.12081854646471,-0.0650599027516931,-0.929670096282158,-0.0813777299541415,-0.309810353790215,0.746900682324379,1.83270240431393,0.410131970680212,0.908647860069799,-0.818825457781522,-0.616959452494921,-1.10025509073326,-1.17857330359998,0.965650340508574,-0.763099915526376,1.39360930345196,0.525471247473381,0.590265300025047,0.0333827821495692,-1.97115495108826,-1.15038403001133,0.875561273341027,1.29464400850976,-0.456733101014564,-0.0118867503875699,-0.731056764662132,1.90295390650398,-0.848062543907447,-0.091580125497333,-0.776327352480275
"9",0.276258286139632,1.20157147960785,0.659929174666639,0.176378049313774,-0.226473316454376,-0.0209255011974034,-1.67694477967563,-0.675777710673214,-1.54831787391544,-0.501231593258851,2.42355555020663,-0.831027504371796,-0.752413660889076,-0.904455329826783,-0.772283146736089,-0.885951021407154,0.26789582178552,1.67056855332874,1.20760296242294,-1.2745491060634,0.0743195784978861,1.14728830465957,-0.877811981504097,0.150594992564072,0.77064204228671,0.788759021289388,0.426925247653747,-0.702485369513583,0.744952191799906,-1.01581561047169,1.8196791348416,-0.763754177286724,0.148012139461178,-1.76377818399434,0.748174139610968,0.0375281977423419,-0.624138955011013,0.298575669127805,-1.35828958894,-0.1477950253048,-1.49863616083589,0.753013550233232,-0.19576736238327,0.0189084388035871,-0.415896106494079,-0.55026885064584,-0.300727120227801,-0.422737715087559,-0.363414447163527,0.126071144620179
"10",-1.71701060702537,-0.407694354797858,1.15213002660644,-1.03882898891185,-1.8256832869217,0.980191351106949,0.745062704176932,1.50294262265404,-0.713208672857022,-0.286559781289665,-0.911382736836882,-0.164777362080125,-1.90882489440838,-0.69016300386624,-1.88881063174113,0.196235789584687,0.692999745480458,-0.237885470329373,-0.417791080365805,1.74413262289218,-1.28527635313619,-0.642477650050625,-0.942236824243799,0.421721551124713,-1.36668962744672,-2.5043446868024,-0.0585206677281299,1.11787879840796,1.09064653920984,-0.219326364564414,0.163795973655715,0.573776471257265,0.545951942288737,-1.82737708323856,0.253976013872865,-1.29515135572773,-1.67742565178578,-1.2283620282085,-2.23953681551014,1.37637404810979,1.46192903295976,0.183660719125228,-0.348572551717578,1.60217395217306,0.488154994410963,0.166205416741147,-0.806335435334722,1.15337012202164,-0.708448019012723,0.804775422723072
