"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"1",1.05015495263668,1.1316450922577,1.08524858525576,1.07343541646032,1.10277362056335,1.15455505103491,1.0774784489887,1.18185346092193,1.06442211635652,1.009805041515,1.02978637925172,1.12749979547125,1.06663122615727,1.19354247186452,1.19803829733529,1.10522236885842,1.09331101586092,1.05357087946731,1.09187353262987,1.05119571323886,1.08090941003144,1.0357235390006,1.02470534817223,1.06807865727738,1.02454665249872,0.0656672959086749,0.0939606605631269,0.00329736518512493,0.0525230812349367,0.0596393861781709,0.0100605596126038,0.120077907212573,0.0211578417172332,0.0650683803115685,0.0917606657167197,0.126527775110613,0.113649279328071,0.195512640123041,0.198492955559928,0.129188089652265,0.0158696994378778,0.142680485659947,0.0557993422148874,0.0518044226920377,0.102634566309951,0.14670010412172,0.181668359769084,0.062103622825935,0.0864511977355327,0.0525109667783362
"2",1.15956233430669,1.14584536958289,1.05023359144449,1.04866493859723,1.05556257799643,1.09340531492811,1.05571192257893,1.00589529483633,1.13899408404968,1.02091370902184,1.01544655549395,1.02187143201129,1.13294836402114,1.00615645662759,1.01187973017649,1.08929831914137,1.01561728082065,1.05674984948189,1.12318815395399,1.02061807822191,1.07691803887805,1.02208728340499,1.08082271937764,1.03684784697911,1.05854413494945,0.00258883118509749,0.0437483722398051,0.0384251982793834,0.132426316774771,0.0746783535775687,0.163359376225227,0.0367527225134002,0.129874875082974,0.112420122436089,0.0778706567507075,0.00346135948659179,0.0547176635468354,0.00949680415749781,0.0957469902555503,0.163650734561373,0.0310697210430327,0.0214530887835318,0.14535732713407,0.0157881899412822,0.0365387274607943,0.0550321356223274,0.0581169687501926,0.0491628196156281,0.0648034812276665,0.19959452580855
"3",1.06369413609738,1.14048515585084,1.04328956590869,1.12747987441811,1.05929295229266,1.10249277444333,1.00025429215551,1.11682256990375,1.16214306899197,1.1287986381454,1.12062343001646,1.13918552905037,1.06976498500871,1.14232734574913,1.04026482477374,1.14488216942664,1.08280919489596,1.00472195645259,1.059570860441,1.18163414814485,1.18029946359213,1.01527088657944,1.10640418200906,1.06972966695987,1.06722571732469,0.0759558045248996,0.131866345609332,0.102414586861494,0.021266922619809,0.0375744671309668,0.0167455077546699,0.0495942429684975,0.0477728093651321,0.0184668427741639,0.252189515117894,0.0793909364097906,0.0441340048164246,0.0778874149439116,0.169072588745597,0.0296110332435226,0.0458234101091829,0.154761435594894,0.0339503511463255,0.0395861350473173,0.036858016070591,0.136725006252966,0.029476141022982,0.00689685297686222,0.0165194063346519,0.0128024946103149
"4",1.04470455416656,1.013602690185,1.13357180995814,1.14904658653327,1.09400032735138,1.05587210654203,1.12433504932927,1.11234079352848,1.0309426516261,1.05219338768508,1.06291183823087,1.02046237491108,1.0895202761647,1.08048481828528,1.03889023593758,1.04208144965329,1.01230232036219,1.0652850449558,1.03680608401338,1.14377561519835,1.10965396158834,1.03398404520952,1.15457240652348,1.03000655950812,1.08072955062431,0.0249302534851302,0.106001922632255,0.0594735199584909,0.0222762157726882,0.0571913407943927,0.0412891656548912,0.0192224239584535,0.106622561498064,0.0766685601822039,0.0421811407565509,0.0771444740232683,0.119994416876392,0.0607151735446333,0.02422575996559,0.12302356007763,0.02136637492617,0.100272618925116,0.0369238436443258,0.0660453283867133,0.10570368582534,0.157050639167515,0.000791926933836795,0.0157440714713263,0.0112391302487189,0.176530800348718
"5",1.18558686980732,1.00231065410535,1.03967927128178,1.20737177464425,1.03152642718969,1.12801954888654,1.05566751231317,1.05007301869988,1.00552912440288,1.07805404239842,1.19210533041673,1.03939962603412,1.00395248238061,1.02501368992776,1.12584739110035,1.01502565209408,1.03975204655205,1.05432769156515,1.2310435278317,1.14316282109523,1.02776633032973,1.16589470355278,1.17123262512001,1.02089919817609,1.16272076570676,0.10950093353814,0.0111229434678439,0.217748560165153,0.266462382011811,0.042073271820884,0.0603921271587368,0.154843022544582,0.168455286383419,0.0811248266935666,0.0653242025309519,0.117878160087978,0.0128760281240505,0.0824739071614172,0.0327679952999255,0.0184303161726727,0.149409578970626,0.217156552244308,0.0409562125473896,0.0974481751170269,0.101482597544833,0.0214732386177556,0.0664618105916705,0.0446642755066172,0.181769972013959,0.0934176874718272
"6",1.01034290232867,1.09128540661289,1.15168042985676,1.20345065291774,1.011495406682,1.01998843050284,1.18309038357019,1.09136707934949,1.01790764421865,1.07837248266007,1.1642810281553,1.03843545737679,1.12449075414368,1.00353439036952,1.0699803714251,1.03834403016337,1.0284339542555,1.09434678308382,1.04156867633475,1.04949515038403,1.0855475574954,1.00826756849022,1.15031574311943,1.00996985407223,1.13898910952772,0.0124386056939081,0.0979093783625323,0.0381148233653553,0.104303768469022,0.0981915754831621,0.055788242631362,0.016252328486025,0.0915751314493988,0.171295602869003,0.0566894571228321,0.040655314570063,0.0415692125307898,0.0472584121312711,0.0479440305173707,0.00974694828707895,0.0314142902819802,0.151332044838356,0.100522934302218,0.0819178020041607,0.0407031046682905,0.0595640396955634,0.0675467240370877,0.0352449032647946,0.0756604365636812,0.1579687405082
"7",1.15039412682203,1.02972137234751,1.13051387039442,1.06808751405661,1.10872818984645,1.03567178509517,1.14775631717027,1.01215594283112,1.10153318389927,1.11786380010725,1.0165755631409,1.03151188915857,1.03350967117172,1.25048525529137,1.07910062833873,1.14590255878368,1.03691476474042,1.06926600387811,1.05660916989859,1.11145197327992,1.14191195515919,1.18278948405399,1.08873681856788,1.02460527022218,1.03605326121991,0.0241117042013139,0.123211833464285,0.0444944333295556,0.159987523975101,0.0333179056106253,0.114555181507464,0.150690171132513,0.0605698312770054,0.00183851858728712,0.0281814195179594,0.0388372198458869,0.0228263258040482,0.196743375991648,0.134104290479288,0.0739333710377122,0.124512349660884,0.104427765227323,0.0648507573691105,0.0407430641209739,0.165298823778723,0.0531016892036267,0.108670719051712,0.159473932849225,0.0938077239737256,0.0621117862840232
"8",1.09978422589679,1.15526831774348,1.11324764026878,1.0800404266228,1.03246342220608,1.0575591046772,1.01177022014388,1.10484701465109,1.02959374016466,1.02994528386593,1.00558170531779,1.13694874164007,1.13472263534573,1.10205938071865,1.04577405945403,1.10567148740305,1.02631678355027,1.11152930059285,1.01535189199556,1.07359679179238,1.20373888768151,1.01730484627065,1.16795232729066,1.05697081089676,1.02588243212441,0.0755878921037158,0.138392628587091,0.0421917670252768,0.0235974291931099,0.132209617810512,0.0197344549670353,0.105581243888057,0.0473701533944194,0.200685126828529,0.0370085687899782,0.0647606236831147,0.0385730170684563,0.112071682228163,0.063824990618166,0.0220899659749536,0.00889555986960202,0.0905335491420395,0.303672003285394,0.0441241975018185,0.0220928049931762,0.0138352055358372,0.133990877208221,0.0205384675407328,0.0763438836230776,0.216913608194151
"9",1.00873872431023,1.01760411485305,1.13714242302583,1.0073933119912,1.09307727208226,1.17480104482997,1.06900009171773,1.16273587396322,1.01332609474931,1.12196075810252,1.11360131973712,1.14975974194407,1.02299386397766,1.19585654531462,1.01002954423188,1.08044810808398,1.05330092120165,1.05890002096624,1.14121226406315,1.02046953310267,1.12600910094881,1.02708351613717,1.01430806007003,1.08908400509256,1.07642852239509,0.0932520186818407,0.0958780009496215,0.0874677454712814,0.169630453782963,0.141082888961896,0.131186556669489,0.121560434720339,0.000573162052083837,0.0883360785387275,0.14385144335045,0.107463070280629,0.167926887149137,0.183177689930857,0.131372524142886,0.0126304067444282,0.0658005874127128,0.0664665182526021,0.204493327255283,0.0566669626224152,0.0393086009011419,0.0674951952538577,0.0386839419573962,0.0127616823762367,0.0810868020514483,0.108592415421467
"10",1.0869416814727,1.01349547021922,1.14598219426873,1.03260146199438,1.09041030403474,1.27375036434795,1.09162115105021,1.0538225911527,1.00493728386772,1.01510426773039,1.16888900111423,1.07266750077448,1.07373031810355,1.08280313277879,1.0361079822249,1.02361281962458,1.0443373126402,1.14431434038413,1.05413422846299,1.14433284740266,1.05176144224171,1.03653412255244,1.12740463106439,1.12567815127007,1.01801538075743,0.126197118434793,0.0462797476349151,0.166160127181357,0.109123484293804,0.00446953576501035,0.0147749766400593,0.0713436911146568,0.0783495100047569,0.111580045462768,0.242428546635874,0.179117744137435,0.0230028328491335,0.0990974055300297,0.0679950361052543,0.084254491303195,0.0432410520122969,0.0551398509736995,0.00328996562799442,0.194572014340094,0.1255628169421,0.127337854476087,0.143909209386843,0.174027149541271,0.167516526818382,0.0763728435674459
"11",1.09032545066962,1.00778662900904,1.03656194758912,1.06873374999205,1.00954109771879,1.00919155325268,1.11402592630247,1.19324372869705,1.00837724754503,1.32688043278363,1.10871099366106,1.22860683094108,1.06461621875605,1.09119149927215,1.13221019502797,1.20041797257081,1.04893933249037,1.0431379504619,1.04279367348307,1.09901602574367,1.05710353044699,1.03117649704746,1.06548719223098,1.00947912882448,1.03319753604282,0.132278878972805,0.136279593693492,0.0397891463437172,0.0450760676174936,0.00372274204278108,0.0489624725605219,0.014434258371706,0.136357957124119,0.0870528888036292,0.00446780340268566,0.0559948359703143,0.118201789625471,0.0486062217404724,0.0204853327406107,0.072238773715709,0.00665687120876389,0.105826789684144,0.103387060574215,0.126144698870442,0.0260379214054903,0.066589857885859,0.122411528881899,0.11130032999385,0.167306474056412,0.132011621130925
"12",1.00463169871366,1.02519059028822,1.13174342330188,1.02104489301489,1.05435847562592,1.01008451020387,1.06037372017629,1.10570536805665,1.18428220853911,1.1394960636127,1.02119836185993,1.01228651305039,1.04487118853028,1.13343034541784,1.16594273294804,1.09609592613607,1.18422583722007,1.17895069747369,1.02954950617653,1.00330915841944,1.10921974454387,1.12528978361597,1.11117358728837,1.01020273743251,1.1984209310069,0.104817192312869,0.0790896357801821,0.0244863750613132,0.199425636215608,0.211785586610018,0.182411937564882,0.294709537729949,0.111902495112528,0.0918164610556954,0.121318362374387,0.00610458986824576,0.0166918194056948,0.0994472141380561,0.0942288333872842,0.0979784006580717,0.158279808246664,0.0621137123023717,0.109978819659104,0.0660157271939502,0.137979812614262,0.0881981942672782,0.0161970075145918,0.131669564695986,0.030337175642568,0.104779688780028
